url,date,title,pageviews,id
/departments/finance/treasurer-collector,04/05/2023 12:00:00 AM,Treasurer/Collector,76,20230405:/departments/finance/treasurer-collector
/moving,04/05/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,75,20230405:/moving
/departments/parking-department,04/06/2023 12:00:00 AM,Parking Department,1378,20230406:/departments/parking-department
/,04/06/2023 12:00:00 AM,Home,1228,20230406:/
/payonline,04/06/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",266,20230406:/payonline
/departments/sweeping,04/06/2023 12:00:00 AM,Street Sweeping,257,20230406:/departments/sweeping
/departments/dpw/sanitation/trash-recycling-information,04/06/2023 12:00:00 AM,Somerville Trash & Recycling Information,224,20230406:/departments/dpw/sanitation/trash-recycling-information
/citizenserve,04/06/2023 12:00:00 AM,Apply for a License or Permit,210,20230406:/citizenserve
/departments/programs/mayors-summer-jobs-program,04/06/2023 12:00:00 AM,Mayor's Summer Jobs Program,161,20230406:/departments/programs/mayors-summer-jobs-program
/departments/departments-boards-commissions-and-authorities,04/06/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",147,20230406:/departments/departments-boards-commissions-and-authorities
/departments/finance/assessing,04/06/2023 12:00:00 AM,Assessing,131,20230406:/departments/finance/assessing
/careers,04/06/2023 12:00:00 AM,Careers,128,20230406:/careers
/departments/isd/building-division,04/06/2023 12:00:00 AM,ISD - Building Division,127,20230406:/departments/isd/building-division
/departments/programs/inclusionary-housing-program,04/06/2023 12:00:00 AM,Inclusionary Housing Program,123,20230406:/departments/programs/inclusionary-housing-program
/departments/finance/procurement-and-contracting-services,04/06/2023 12:00:00 AM,Procurement and Contracting Services,121,20230406:/departments/finance/procurement-and-contracting-services
/isd,04/06/2023 12:00:00 AM,Inspectional Services Department (ISD),121,20230406:/isd
/departments/constituent-services/311-service-center,04/06/2023 12:00:00 AM,311 Service Center,107,20230406:/departments/constituent-services/311-service-center
/wastewizard,04/06/2023 12:00:00 AM,Somerville Waste Wizard,102,20230406:/wastewizard
/departments/programs/rodent-control-and-public-education,04/06/2023 12:00:00 AM,Rodent Control and Public Education,101,20230406:/departments/programs/rodent-control-and-public-education
/departments/water-and-sewer,04/06/2023 12:00:00 AM,Water and Sewer,78,20230406:/departments/water-and-sewer
/calendar,04/06/2023 12:00:00 AM,Calendar,72,20230406:/calendar
/moving,04/06/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,72,20230406:/moving
/,04/07/2023 12:00:00 AM,Home,1278,20230407:/
/departments/parking-department,04/07/2023 12:00:00 AM,Parking Department,1207,20230407:/departments/parking-department
/payonline,04/07/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",268,20230407:/payonline
/departments/sweeping,04/07/2023 12:00:00 AM,Street Sweeping,227,20230407:/departments/sweeping
/citizenserve,04/07/2023 12:00:00 AM,Apply for a License or Permit,212,20230407:/citizenserve
/departments/dpw/sanitation/trash-recycling-information,04/07/2023 12:00:00 AM,Somerville Trash & Recycling Information,187,20230407:/departments/dpw/sanitation/trash-recycling-information
/departments/departments-boards-commissions-and-authorities,04/07/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",167,20230407:/departments/departments-boards-commissions-and-authorities
/departments/finance/assessing,04/07/2023 12:00:00 AM,Assessing,139,20230407:/departments/finance/assessing
/careers,04/07/2023 12:00:00 AM,Careers,138,20230407:/careers
/departments/finance/procurement-and-contracting-services,04/07/2023 12:00:00 AM,Procurement and Contracting Services,138,20230407:/departments/finance/procurement-and-contracting-services
/departments/programs/rodent-control-and-public-education,04/07/2023 12:00:00 AM,Rodent Control and Public Education,108,20230407:/departments/programs/rodent-control-and-public-education
/isd,04/07/2023 12:00:00 AM,Inspectional Services Department (ISD),107,20230407:/isd
/calendar,04/07/2023 12:00:00 AM,Calendar,106,20230407:/calendar
/departments/isd/building-division,04/07/2023 12:00:00 AM,ISD - Building Division,91,20230407:/departments/isd/building-division
/wastewizard,04/07/2023 12:00:00 AM,Somerville Waste Wizard,88,20230407:/wastewizard
/departments/constituent-services/311-service-center,04/07/2023 12:00:00 AM,311 Service Center,86,20230407:/departments/constituent-services/311-service-center
/departments/water-and-sewer,04/07/2023 12:00:00 AM,Water and Sewer,86,20230407:/departments/water-and-sewer
/departments/ospcd/planning-and-zoning/reports-and-decisions,04/07/2023 12:00:00 AM,Reports and Decisions,70,20230407:/departments/ospcd/planning-and-zoning/reports-and-decisions
/departments/programs/inclusionary-housing-program,04/07/2023 12:00:00 AM,Inclusionary Housing Program,68,20230407:/departments/programs/inclusionary-housing-program
/departments/city-council,04/07/2023 12:00:00 AM,City Council,64,20230407:/departments/city-council
/departments/parking-department,04/08/2023 12:00:00 AM,Parking Department,1322,20230408:/departments/parking-department
/,04/08/2023 12:00:00 AM,Home,1119,20230408:/
/payonline,04/08/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",240,20230408:/payonline
/citizenserve,04/08/2023 12:00:00 AM,Apply for a License or Permit,165,20230408:/citizenserve
/departments/dpw/sanitation/trash-recycling-information,04/08/2023 12:00:00 AM,Somerville Trash & Recycling Information,161,20230408:/departments/dpw/sanitation/trash-recycling-information
/departments/sweeping,04/08/2023 12:00:00 AM,Street Sweeping,145,20230408:/departments/sweeping
/departments/finance/assessing,04/08/2023 12:00:00 AM,Assessing,135,20230408:/departments/finance/assessing
/departments/departments-boards-commissions-and-authorities,04/08/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",123,20230408:/departments/departments-boards-commissions-and-authorities
/departments/programs/inclusionary-housing-program,04/08/2023 12:00:00 AM,Inclusionary Housing Program,91,20230408:/departments/programs/inclusionary-housing-program
/careers,04/08/2023 12:00:00 AM,Careers,88,20230408:/careers
/departments/finance/procurement-and-contracting-services,04/08/2023 12:00:00 AM,Procurement and Contracting Services,79,20230408:/departments/finance/procurement-and-contracting-services
/isd,04/08/2023 12:00:00 AM,Inspectional Services Department (ISD),79,20230408:/isd
/departments/isd/building-division,04/08/2023 12:00:00 AM,ISD - Building Division,77,20230408:/departments/isd/building-division
/departments/programs/rodent-control-and-public-education,04/08/2023 12:00:00 AM,Rodent Control and Public Education,77,20230408:/departments/programs/rodent-control-and-public-education
/departments/programs/mayors-summer-jobs-program,04/08/2023 12:00:00 AM,Mayor's Summer Jobs Program,76,20230408:/departments/programs/mayors-summer-jobs-program
/wastewizard,04/08/2023 12:00:00 AM,Somerville Waste Wizard,76,20230408:/wastewizard
/departments/water-and-sewer,04/08/2023 12:00:00 AM,Water and Sewer,72,20230408:/departments/water-and-sewer
/calendar,04/08/2023 12:00:00 AM,Calendar,69,20230408:/calendar
/moving,04/08/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,65,20230408:/moving
/ppz,04/08/2023 12:00:00 AM,"Planning, Preservation, and Zoning",57,20230408:/ppz
/departments/parking-department,04/09/2023 12:00:00 AM,Parking Department,764,20230409:/departments/parking-department
/,04/09/2023 12:00:00 AM,Home,683,20230409:/
/departments/dpw/sanitation/trash-recycling-information,04/09/2023 12:00:00 AM,Somerville Trash & Recycling Information,172,20230409:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/09/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",147,20230409:/payonline
/departments/programs/rodent-control-and-public-education,04/09/2023 12:00:00 AM,Rodent Control and Public Education,83,20230409:/departments/programs/rodent-control-and-public-education
/wastewizard,04/09/2023 12:00:00 AM,Somerville Waste Wizard,82,20230409:/wastewizard
/moving,04/09/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,56,20230409:/moving
/departments/finance/assessing,04/09/2023 12:00:00 AM,Assessing,54,20230409:/departments/finance/assessing
/departments/sweeping,04/09/2023 12:00:00 AM,Street Sweeping,52,20230409:/departments/sweeping
/careers,04/09/2023 12:00:00 AM,Careers,41,20230409:/careers
/departments/programs/inclusionary-housing-program,04/09/2023 12:00:00 AM,Inclusionary Housing Program,41,20230409:/departments/programs/inclusionary-housing-program
/departments/finance/assessing/motor-vehicle-and-trailer-excise-tax,04/09/2023 12:00:00 AM,Motor Vehicle & Trailer Excise Tax,39,20230409:/departments/finance/assessing/motor-vehicle-and-trailer-excise-tax
/departments/finance/treasurer-collector,04/09/2023 12:00:00 AM,Treasurer/Collector,39,20230409:/departments/finance/treasurer-collector
/calendar,04/09/2023 12:00:00 AM,Calendar,32,20230409:/calendar
/citizenserve,04/09/2023 12:00:00 AM,Apply for a License or Permit,30,20230409:/citizenserve
/departments/constituent-services/311-service-center,04/09/2023 12:00:00 AM,311 Service Center,30,20230409:/departments/constituent-services/311-service-center
/departments/programs/mayors-summer-jobs-program,04/09/2023 12:00:00 AM,Mayor's Summer Jobs Program,27,20230409:/departments/programs/mayors-summer-jobs-program
/departments/programs/curbside-textile-recycling-program,04/09/2023 12:00:00 AM,Textile Recycling Pickup Program,26,20230409:/departments/programs/curbside-textile-recycling-program
/departments/departments-boards-commissions-and-authorities,04/09/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",22,20230409:/departments/departments-boards-commissions-and-authorities
/departments/dpw-sanitation/trash-holiday-schedule,04/09/2023 12:00:00 AM,Trash Holiday Schedule,22,20230409:/departments/dpw-sanitation/trash-holiday-schedule
/,04/10/2023 12:00:00 AM,Home,674,20230410:/
/departments/parking-department,04/10/2023 12:00:00 AM,Parking Department,606,20230410:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/10/2023 12:00:00 AM,Somerville Trash & Recycling Information,352,20230410:/departments/dpw/sanitation/trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,04/10/2023 12:00:00 AM,Trash Holiday Schedule,201,20230410:/departments/dpw-sanitation/trash-holiday-schedule
/payonline,04/10/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",174,20230410:/payonline
/departments/sweeping,04/10/2023 12:00:00 AM,Street Sweeping,168,20230410:/departments/sweeping
/wastewizard,04/10/2023 12:00:00 AM,Somerville Waste Wizard,90,20230410:/wastewizard
/departments/finance/assessing,04/10/2023 12:00:00 AM,Assessing,74,20230410:/departments/finance/assessing
/departments/programs/rodent-control-and-public-education,04/10/2023 12:00:00 AM,Rodent Control and Public Education,58,20230410:/departments/programs/rodent-control-and-public-education
/moving,04/10/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,49,20230410:/moving
/departments/departments-boards-commissions-and-authorities,04/10/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",44,20230410:/departments/departments-boards-commissions-and-authorities
/fire,04/10/2023 12:00:00 AM,Fire Department,41,20230410:/fire
/departments/programs/inclusionary-housing-program,04/10/2023 12:00:00 AM,Inclusionary Housing Program,38,20230410:/departments/programs/inclusionary-housing-program
/citizenserve,04/10/2023 12:00:00 AM,Apply for a License or Permit,33,20230410:/citizenserve
/departments/water-and-sewer,04/10/2023 12:00:00 AM,Water and Sewer,31,20230410:/departments/water-and-sewer
/departments/programs/curbside-textile-recycling-program,04/10/2023 12:00:00 AM,Textile Recycling Pickup Program,30,20230410:/departments/programs/curbside-textile-recycling-program
/calendar,04/10/2023 12:00:00 AM,Calendar,26,20230410:/calendar
/departments/finance/treasurer-collector,04/10/2023 12:00:00 AM,Treasurer/Collector,25,20230410:/departments/finance/treasurer-collector
/departments/isd/building-division,04/10/2023 12:00:00 AM,ISD - Building Division,25,20230410:/departments/isd/building-division
/,04/11/2023 12:00:00 AM,Home,1440,20230411:/
/departments/parking-department,04/11/2023 12:00:00 AM,Parking Department,1321,20230411:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/11/2023 12:00:00 AM,Somerville Trash & Recycling Information,403,20230411:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/11/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",322,20230411:/payonline
/departments/sweeping,04/11/2023 12:00:00 AM,Street Sweeping,290,20230411:/departments/sweeping
/departments/communications-and-community-engagement/somerville-city-tv,04/11/2023 12:00:00 AM,Somerville City TV,230,20230411:/departments/communications-and-community-engagement/somerville-city-tv
/citizenserve,04/11/2023 12:00:00 AM,Apply for a License or Permit,211,20230411:/citizenserve
/departments/finance/assessing,04/11/2023 12:00:00 AM,Assessing,208,20230411:/departments/finance/assessing
/departments/departments-boards-commissions-and-authorities,04/11/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",189,20230411:/departments/departments-boards-commissions-and-authorities
/departments/dpw-sanitation/trash-holiday-schedule,04/11/2023 12:00:00 AM,Trash Holiday Schedule,142,20230411:/departments/dpw-sanitation/trash-holiday-schedule
/departments/isd/building-division,04/11/2023 12:00:00 AM,ISD - Building Division,142,20230411:/departments/isd/building-division
/careers,04/11/2023 12:00:00 AM,Careers,129,20230411:/careers
/wastewizard,04/11/2023 12:00:00 AM,Somerville Waste Wizard,125,20230411:/wastewizard
/calendar,04/11/2023 12:00:00 AM,Calendar,94,20230411:/calendar
/departments/finance/procurement-and-contracting-services,04/11/2023 12:00:00 AM,Procurement and Contracting Services,94,20230411:/departments/finance/procurement-and-contracting-services
/departments/constituent-services/311-service-center,04/11/2023 12:00:00 AM,311 Service Center,89,20230411:/departments/constituent-services/311-service-center
/isd,04/11/2023 12:00:00 AM,Inspectional Services Department (ISD),86,20230411:/isd
/moving,04/11/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,84,20230411:/moving
/departments/finance/treasurer-collector,04/11/2023 12:00:00 AM,Treasurer/Collector,80,20230411:/departments/finance/treasurer-collector
/departments/programs/inclusionary-housing-program,04/11/2023 12:00:00 AM,Inclusionary Housing Program,79,20230411:/departments/programs/inclusionary-housing-program
/,04/12/2023 12:00:00 AM,Home,1450,20230412:/
/departments/parking-department,04/12/2023 12:00:00 AM,Parking Department,1234,20230412:/departments/parking-department
/government,04/12/2023 12:00:00 AM,Your Government,565,20230412:/government
/departments/departments-boards-commissions-and-authorities,04/12/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",359,20230412:/departments/departments-boards-commissions-and-authorities
/departments/dpw/sanitation/trash-recycling-information,04/12/2023 12:00:00 AM,Somerville Trash & Recycling Information,325,20230412:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/12/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",302,20230412:/payonline
/departments/sweeping,04/12/2023 12:00:00 AM,Street Sweeping,229,20230412:/departments/sweeping
/citizenserve,04/12/2023 12:00:00 AM,Apply for a License or Permit,225,20230412:/citizenserve
/departments/city-council,04/12/2023 12:00:00 AM,City Council,213,20230412:/departments/city-council
/departments/finance/assessing,04/12/2023 12:00:00 AM,Assessing,164,20230412:/departments/finance/assessing
/about,04/12/2023 12:00:00 AM,About Somerville,147,20230412:/about
/careers,04/12/2023 12:00:00 AM,Careers,142,20230412:/careers
/mayor,04/12/2023 12:00:00 AM,Mayor's Office,136,20230412:/mayor
/departments/programs/inclusionary-housing-program,04/12/2023 12:00:00 AM,Inclusionary Housing Program,135,20230412:/departments/programs/inclusionary-housing-program
/isd,04/12/2023 12:00:00 AM,Inspectional Services Department (ISD),130,20230412:/isd
/moving,04/12/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,127,20230412:/moving
/departments/isd/building-division,04/12/2023 12:00:00 AM,ISD - Building Division,111,20230412:/departments/isd/building-division
/departments/water-and-sewer,04/19/2023 12:00:00 AM,Water and Sewer,81,20230419:/departments/water-and-sewer
/departments/programs/mayors-summer-jobs-program,04/12/2023 12:00:00 AM,Mayor's Summer Jobs Program,111,20230412:/departments/programs/mayors-summer-jobs-program
/departments/finance/procurement-and-contracting-services,04/12/2023 12:00:00 AM,Procurement and Contracting Services,98,20230412:/departments/finance/procurement-and-contracting-services
/departments/finance/treasurer-collector,04/12/2023 12:00:00 AM,Treasurer/Collector,98,20230412:/departments/finance/treasurer-collector
/,04/13/2023 12:00:00 AM,Home,1298,20230413:/
/departments/parking-department,04/13/2023 12:00:00 AM,Parking Department,1224,20230413:/departments/parking-department
/payonline,04/13/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",352,20230413:/payonline
/departments/dpw/sanitation/trash-recycling-information,04/13/2023 12:00:00 AM,Somerville Trash & Recycling Information,339,20230413:/departments/dpw/sanitation/trash-recycling-information
/departments/departments-boards-commissions-and-authorities,04/13/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",250,20230413:/departments/departments-boards-commissions-and-authorities
/communitymeetings,04/13/2023 12:00:00 AM,Spring & Fall City Hall Community Meetings,233,20230413:/communitymeetings
/citizenserve,04/13/2023 12:00:00 AM,Apply for a License or Permit,228,20230413:/citizenserve
/government,04/13/2023 12:00:00 AM,Your Government,217,20230413:/government
/departments/sweeping,04/13/2023 12:00:00 AM,Street Sweeping,203,20230413:/departments/sweeping
/careers,04/13/2023 12:00:00 AM,Careers,171,20230413:/careers
/departments/finance/assessing,04/13/2023 12:00:00 AM,Assessing,171,20230413:/departments/finance/assessing
/departments/programs/mayors-summer-jobs-program,04/13/2023 12:00:00 AM,Mayor's Summer Jobs Program,145,20230413:/departments/programs/mayors-summer-jobs-program
/departments/programs/inclusionary-housing-program,04/13/2023 12:00:00 AM,Inclusionary Housing Program,142,20230413:/departments/programs/inclusionary-housing-program
/wastewizard,04/13/2023 12:00:00 AM,Somerville Waste Wizard,138,20230413:/wastewizard
/calendar,04/13/2023 12:00:00 AM,Calendar,119,20230413:/calendar
/departments/city-council,04/13/2023 12:00:00 AM,City Council,117,20230413:/departments/city-council
/departments/isd/building-division,04/13/2023 12:00:00 AM,ISD - Building Division,109,20230413:/departments/isd/building-division
/isd,04/13/2023 12:00:00 AM,Inspectional Services Department (ISD),99,20230413:/isd
/departments/finance/procurement-and-contracting-services,04/13/2023 12:00:00 AM,Procurement and Contracting Services,98,20230413:/departments/finance/procurement-and-contracting-services
/openenrollment,04/13/2023 12:00:00 AM,Benefits Open Enrollment & Information,91,20230413:/openenrollment
/,04/14/2023 12:00:00 AM,Home,1262,20230414:/
/departments/parking-department,04/14/2023 12:00:00 AM,Parking Department,1109,20230414:/departments/parking-department
/departments/departments-boards-commissions-and-authorities,04/14/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",257,20230414:/departments/departments-boards-commissions-and-authorities
/government,04/14/2023 12:00:00 AM,Your Government,247,20230414:/government
/departments/dpw/sanitation/trash-recycling-information,04/14/2023 12:00:00 AM,Somerville Trash & Recycling Information,242,20230414:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/14/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",239,20230414:/payonline
/citizenserve,04/14/2023 12:00:00 AM,Apply for a License or Permit,210,20230414:/citizenserve
/departments/finance/assessing,04/14/2023 12:00:00 AM,Assessing,184,20230414:/departments/finance/assessing
/departments/city-council,04/14/2023 12:00:00 AM,City Council,158,20230414:/departments/city-council
/careers,04/14/2023 12:00:00 AM,Careers,152,20230414:/careers
/departments/sweeping,04/14/2023 12:00:00 AM,Street Sweeping,133,20230414:/departments/sweeping
/departments/isd/building-division,04/14/2023 12:00:00 AM,ISD - Building Division,120,20230414:/departments/isd/building-division
/departments/programs/inclusionary-housing-program,04/14/2023 12:00:00 AM,Inclusionary Housing Program,113,20230414:/departments/programs/inclusionary-housing-program
/openenrollment,04/14/2023 12:00:00 AM,Benefits Open Enrollment & Information,113,20230414:/openenrollment
/departments/finance/procurement-and-contracting-services,04/14/2023 12:00:00 AM,Procurement and Contracting Services,102,20230414:/departments/finance/procurement-and-contracting-services
/calendar,04/14/2023 12:00:00 AM,Calendar,97,20230414:/calendar
/isd,04/14/2023 12:00:00 AM,Inspectional Services Department (ISD),95,20230414:/isd
/about,04/14/2023 12:00:00 AM,About Somerville,90,20230414:/about
/departments/programs/mayors-summer-jobs-program,04/14/2023 12:00:00 AM,Mayor's Summer Jobs Program,89,20230414:/departments/programs/mayors-summer-jobs-program
/departments/finance/treasurer-collector,04/14/2023 12:00:00 AM,Treasurer/Collector,78,20230414:/departments/finance/treasurer-collector
/departments/parking-department,04/15/2023 12:00:00 AM,Parking Department,1083,20230415:/departments/parking-department
/,04/15/2023 12:00:00 AM,Home,986,20230415:/
/payonline,04/15/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",245,20230415:/payonline
/departments/dpw/sanitation/trash-recycling-information,04/15/2023 12:00:00 AM,Somerville Trash & Recycling Information,187,20230415:/departments/dpw/sanitation/trash-recycling-information
/citizenserve,04/15/2023 12:00:00 AM,Apply for a License or Permit,152,20230415:/citizenserve
/departments/departments-boards-commissions-and-authorities,04/15/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",138,20230415:/departments/departments-boards-commissions-and-authorities
/departments/sweeping,04/15/2023 12:00:00 AM,Street Sweeping,128,20230415:/departments/sweeping
/departments/finance/assessing,04/15/2023 12:00:00 AM,Assessing,116,20230415:/departments/finance/assessing
/departments/isd/building-division,04/15/2023 12:00:00 AM,ISD - Building Division,95,20230415:/departments/isd/building-division
/careers,04/15/2023 12:00:00 AM,Careers,94,20230415:/careers
/wastewizard,04/15/2023 12:00:00 AM,Somerville Waste Wizard,83,20230415:/wastewizard
/departments/programs/inclusionary-housing-program,04/15/2023 12:00:00 AM,Inclusionary Housing Program,74,20230415:/departments/programs/inclusionary-housing-program
/isd,04/15/2023 12:00:00 AM,Inspectional Services Department (ISD),71,20230415:/isd
/calendar,04/15/2023 12:00:00 AM,Calendar,69,20230415:/calendar
/departments/programs/mayors-summer-jobs-program,04/15/2023 12:00:00 AM,Mayor's Summer Jobs Program,69,20230415:/departments/programs/mayors-summer-jobs-program
/moving,04/15/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,57,20230415:/moving
/departments/constituent-services/311-service-center,04/15/2023 12:00:00 AM,311 Service Center,56,20230415:/departments/constituent-services/311-service-center
/departments/finance/procurement-and-contracting-services,04/15/2023 12:00:00 AM,Procurement and Contracting Services,55,20230415:/departments/finance/procurement-and-contracting-services
/departments/water-and-sewer,04/15/2023 12:00:00 AM,Water and Sewer,53,20230415:/departments/water-and-sewer
/departments/city-council,04/15/2023 12:00:00 AM,City Council,51,20230415:/departments/city-council
/departments/parking-department,04/16/2023 12:00:00 AM,Parking Department,687,20230416:/departments/parking-department
/,04/16/2023 12:00:00 AM,Home,673,20230416:/
/departments/dpw/sanitation/trash-recycling-information,04/16/2023 12:00:00 AM,Somerville Trash & Recycling Information,193,20230416:/departments/dpw/sanitation/trash-recycling-information
/payonline,04/16/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",158,20230416:/payonline
/wastewizard,04/16/2023 12:00:00 AM,Somerville Waste Wizard,88,20230416:/wastewizard
/departments/finance/assessing,04/16/2023 12:00:00 AM,Assessing,81,20230416:/departments/finance/assessing
/moving,04/16/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,60,20230416:/moving
/careers,04/16/2023 12:00:00 AM,Careers,56,20230416:/careers
/departments/sweeping,04/16/2023 12:00:00 AM,Street Sweeping,53,20230416:/departments/sweeping
/departments/programs/inclusionary-housing-program,04/16/2023 12:00:00 AM,Inclusionary Housing Program,50,20230416:/departments/programs/inclusionary-housing-program
/citizenserve,04/16/2023 12:00:00 AM,Apply for a License or Permit,44,20230416:/citizenserve
/calendar,04/16/2023 12:00:00 AM,Calendar,43,20230416:/calendar
/departments/constituent-services/311-service-center,04/16/2023 12:00:00 AM,311 Service Center,39,20230416:/departments/constituent-services/311-service-center
/departments/departments-boards-commissions-and-authorities,04/16/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",37,20230416:/departments/departments-boards-commissions-and-authorities
/departments/finance/assessing/motor-vehicle-and-trailer-excise-tax,04/16/2023 12:00:00 AM,Motor Vehicle & Trailer Excise Tax,37,20230416:/departments/finance/assessing/motor-vehicle-and-trailer-excise-tax
/departments/dpw-sanitation/trash-holiday-schedule,04/16/2023 12:00:00 AM,Trash Holiday Schedule,35,20230416:/departments/dpw-sanitation/trash-holiday-schedule
/departments/city-council,04/16/2023 12:00:00 AM,City Council,28,20230416:/departments/city-council
/departments/finance/treasurer-collector,04/16/2023 12:00:00 AM,Treasurer/Collector,28,20230416:/departments/finance/treasurer-collector
/fire,04/16/2023 12:00:00 AM,Fire Department,27,20230416:/fire
/departments/water-and-sewer,04/16/2023 12:00:00 AM,Water and Sewer,26,20230416:/departments/water-and-sewer
/,04/17/2023 12:00:00 AM,Home,895,20230417:/
/departments/parking-department,04/17/2023 12:00:00 AM,Parking Department,824,20230417:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/17/2023 12:00:00 AM,Somerville Trash & Recycling Information,499,20230417:/departments/dpw/sanitation/trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,04/17/2023 12:00:00 AM,Trash Holiday Schedule,468,20230417:/departments/dpw-sanitation/trash-holiday-schedule
/departments/sweeping,04/17/2023 12:00:00 AM,Street Sweeping,272,20230417:/departments/sweeping
/payonline,04/17/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",204,20230417:/payonline
/wastewizard,04/17/2023 12:00:00 AM,Somerville Waste Wizard,94,20230417:/wastewizard
/departments/finance/assessing,04/17/2023 12:00:00 AM,Assessing,88,20230417:/departments/finance/assessing
/moving,04/17/2023 12:00:00 AM,Moving to Somerville: A New Resident's Guide,73,20230417:/moving
/calendar,04/17/2023 12:00:00 AM,Calendar,68,20230417:/calendar
/careers,04/17/2023 12:00:00 AM,Careers,63,20230417:/careers
/events/2023/04/17/patriots-day-colonial-fair,04/17/2023 12:00:00 AM,Patriots' Day Colonial Fair,62,20230417:/events/2023/04/17/patriots-day-colonial-fair
/departments/constituent-services/311-service-center,04/19/2023 12:00:00 AM,311 Service Center,80,20230419:/departments/constituent-services/311-service-center
/departments/departments-boards-commissions-and-authorities,04/17/2023 12:00:00 AM,"Departments, Boards, Commissions, and Authorities",53,20230417:/departments/departments-boards-commissions-and-authorities
/departments/programs/inclusionary-housing-program,04/17/2023 12:00:00 AM,Inclusionary Housing Program,46,20230417:/departments/programs/inclusionary-housing-program
/departments/city-council,04/17/2023 12:00:00 AM,City Council,45,20230417:/departments/city-council
/departments/programs/curbside-textile-recycling-program,04/17/2023 12:00:00 AM,Textile Recycling Pickup Program,44,20230417:/departments/programs/curbside-textile-recycling-program
/departments/finance/assessing/motor-vehicle-and-trailer-excise-tax,04/17/2023 12:00:00 AM,Motor Vehicle & Trailer Excise Tax,42,20230417:/departments/finance/assessing/motor-vehicle-and-trailer-excise-tax
/departments/constituent-services/311-service-center,04/17/2023 12:00:00 AM,311 Service Center,40,20230417:/departments/constituent-services/311-service-center
/departments/finance/treasurer-collector,04/17/2023 12:00:00 AM,Treasurer/Collector,36,20230417:/departments/finance/treasurer-collector
/fire,04/17/2023 12:00:00 AM,Fire Department,34,20230417:/fire
/,04/18/2023 12:00:00 AM,Home,1251,20230418:/
/departments/parking-department,04/18/2023 12:00:00 AM,Parking Department,1183,20230418:/departments/parking-department
/departments/dpw/sanitation/trash-recycling-information,04/18/2023 12:00:00 AM,Somerville Trash & Recycling Information,625,20230418:/departments/dpw/sanitation/trash-recycling-information
/departments/dpw-sanitation/trash-holiday-schedule,04/18/2023 12:00:00 AM,Trash Holiday Schedule,539,20230418:/departments/dpw-sanitation/trash-holiday-schedule
/departments/sweeping,04/18/2023 12:00:00 AM,Street Sweeping,329,20230418:/departments/sweeping
/payonline,04/18/2023 12:00:00 AM,"Pay Bills Online, by Mail, or in Person",308,20230418:/payonline
/departments/finance/assessing,04/18/2023 12:00:00 AM,Assessing,147,20230418:/departments/finance/assessing
/citizenserve,04/18/2023 12:00:00 AM,Apply for a License or Permit,121,20230418:/citizenserve
/wastewizard,04/18/2023 12:00:00 AM,Somerville Waste Wizard,121,20230418:/wastewizard
